UserName,Handle,Timestamp,Comments,Likes,Retweets,Text
Jose Lopez,@JoseLop17273090,2021-02-17T20:49:38.000Z,"#INSABI  venta de plazasSe deslindan Pantoja de presunto fraude por venta plazas en Insabi
La Secretaría de Salud y el coordinador de delegaciones del Gobierno Federal, Roberto Pantoja Arzola, se deslindaron de la venta de plazas.
quadratin.com.mx",,2,1
Instituto de Salud para el Bienestar,@INSABI_mx,2021-02-17T20:49:38.000Z,"El #INSABI fue creado para combatir el rezago en la salud pública que se venía arrastrando desde gobiernos anteriores.

Se aumentó el presupuesto en 40 mil millones de pesos para que no falten medicamentos y que la atención médica sea gratuita y de calidad para los mexicanos.3:36
230 views",2,14,29
Hermmy Granger,@HarmGran,2021-02-17T20:49:38.000Z,"Ni #López, ni Robledo han resultado el problema que si tiene solución.
No hay bolsillo que pueda pagar un tratamiento para Cáncer. 
#INSABI no lo hace.
¿Cuántos niños mexicanos agonizarán con Cáncer en el mandato de #MoReNa?
¿Les darán taparoscas en lugar de medicamentos?Quote Tweet
REFORMA Nacional
@reformanacional
 · Feb 15
Representantes del movimiento de papás de niños con cáncer protestaron afuera de Palacio Nacional por el desabasto de medicamentos. #RegístrateGratis https://reforma.com/YGbvOf",,,
Rafael Ferman Chang,@Dr_ferman,2021-02-17T20:49:38.000Z,"@ChumelTorres
 carnal, espero llegues a leer el Twitt,.. soy médico atendiendo pacientes en la terapia intensiva de COVID, contratado por el famoso #insabi, y llevamos 3 meses sin pago,",,,
Hermmy Granger,@HarmGran,2021-02-17T20:49:38.000Z,"Replying to 
@SuperZapperEn cuanto esté disponible para venta, prefiero vacunar a mis empleados que regresar al confinamiento y detener la economía.
Una vacuna es más barata que un tratamiento. 
Bueno, el #INSABI sólo les dará, al estilo del PRI, agua en lugar de vacunas (efecto placebo). Así es #López",,2,5
Alex Guerra,@FIRESERPENTCLAN,2021-02-17T20:49:38.000Z,"Replying to 
@gibranrrPues comparado con la porquería del #INSABI el seguro popular era un Maserati.",,,
Enlace México,@EnlaceMexicoMX,2021-02-17T20:49:38.000Z,"#Nacionales Ordenan a #Insabi informar sobre trámite de medicinas ante la #ONU

Más información: https://enlacemexico.tv/nacionales18.html…",,5,1
F. Macías,@mexmad,2021-02-15T01:14:13.000Z,"Ya no son solo las personas con Cáncer, que no hay medicamentos en los centros de #IMSS, #ISSSTE, #INSABI, ahora empieza a faltar la INSULINA para Diabéticos, incrementando el riesgo de muerte para ellos por el Covid19. Esto parece un gobierno de asesinos.
#ALERTA_DIABETICOS",1,8,5
Luizo Ramirez,@LuizoRamirez,2021-02-15T01:14:13.000Z,"#INSABI INSABI, menos salud a los pobres
Las cifras hablan por sí mismas. En 2018, un total de 52 millones 800 mil mexicanos tenían acceso a los servicios de la salud mediante....
tercerojoteinform.com",,,1
"Alto a la Corrupción
#UsaCubreboca",@AngelesTeVi,2021-02-15T01:14:13.000Z,"Pero el #Insabi iba a ser mejor que el #SeguroPopular decían... Por eso el 6 de junio
 #NiUnVotoAMORENA2021",,,
𝐌𝐚𝐫í𝐚 𝐌𝐮ñ𝐨𝐳,@mariamunozgro,2021-02-15T01:14:13.000Z,"Replying to 
@MariettoPonceA las mujeres y hombres sin recursos que nos dejaron sin seguimiento para el Cáncer. 

El #INSABI nos cuesta como un particular. 

Después de haber pasado por un Cáncer muy agresivo, te quedas devastado económicamente, y muy preocupado por un futuro incierto y sin atención.",,,2
DIARIO DE XALAPA,@DIARIODE_XALAPA,2021-02-15T01:14:13.000Z,"#INSABI 
| El gobierno del presidente Andrés Manuel López Obrador recibió mil 189 ofertas, provenientes de 118 empresasReciben más de mil ofertas para compra consolidada de medicamentos
El gobierno del presidente Andrés Manuel López Obrador recibió mil 189 ofertas, provenientes de 118 empresas
diariodexalapa.com.mx",,,1
Secretaría de Salud,@SaludGuanajuato,2021-02-15T01:14:13.000Z,"En todos los #CAISES de los #Municipios, estamos listos para recibir a los pacientes con síntomas de #COVID19. Podemos hacer una prueba rápida y hacer el diagnóstico. Sólo tienes que pertenecer al #INSABI o no contar con ningún sistema de seguridad social #UnidosSomosGrandeza",1,4,11
Hermmy Granger,@HarmGran,2021-02-15T01:14:13.000Z,"Replying to 
@HarmGran
 and 
@infobaemexicoSe ofenden los sin-educación de las calificaciones de su deidad.
El Macuspano hizo su propaganda y prometió lo imposible.
Lamentablemente elegirlo no sólo implicó que no podrá cumplir lo prometido, incluye ineptitud en todo lo demás.
Destruyó el sistema de Salud #INSABI No Sabi",,,
Maik García,@MaikGarcia5,2021-02-15T01:14:13.000Z,"Los ciegos del #INSABIQuote Tweet
María A. Martínez-Castellanos
@retinamexico
 · Feb 12
Como NUNCA estamos viendo pacientes con glaucoma neovascular, es la fase terminal de la retinopatía diabética, parte porque por un año no ha habido consulta de Oftalmología en instituciones y parte porque no hay medicamentos para diabetes oral e insulina. 
Los ciegos del INSABI",1,7,8
Pedro García,@Pedronndez1,2021-02-15T01:14:13.000Z,"Replying to 
@makugo..y dónde el 
@INSABI_mx
 también aporto mucha lana..
...

El #INSABI..",,,
conrado,@el_conra,2021-02-15T01:14:13.000Z,"No hay peor ciego que el que no quiere ver. #AMLOEnfermoMental #AMLO #INSABI #CuartaTrastornaciónQuote Tweet
Avi
@avieu
 · Feb 12
Pfff twitter.com/retinamexico/s…",,,
Edson Valdez,@edsonvaldez777,2021-02-15T01:14:13.000Z,"#EsUnHonorEstarConObrador  #INSABI #GobiernoDeIrresponsablesOcurrencias #EconomíaACapricho #AMLO #PresimbécilQuote Tweet
María A. Martínez-Castellanos
@retinamexico
 · Feb 12
Como NUNCA estamos viendo pacientes con glaucoma neovascular, es la fase terminal de la retinopatía diabética, parte porque por un año no ha habido consulta de Oftalmología en instituciones y parte porque no hay medicamentos para diabetes oral e insulina. 
Los ciegos del INSABI",,,
Instituto de Salud para el Bienestar,@INSABI_mx,2021-02-15T01:14:13.000Z,"#INSABI y 
@UNOPS_es
 reciben ofertas para 86.4% de claves de abastecimiento de material de curación licitadas

#Comunicado 
https://bit.ly/2Za3W6r",,5,6
Puma2707,@kikeruiz0727,2021-02-11T16:46:32.000Z,"Replying to 
@GlodeJo07Te faltan las sucursales del #BancoDelBienestar y los hospitales del #INSABI",,,
Martha Patricia Velázquez,@MPatriciaVelazq,2021-02-11T16:46:32.000Z,"@MBarbosaMX
1_ El #Insabi es una porquería que ¡NO sirve a nadie!
2- Los aprovechados y abusivos son ustedes los de la #4t

Deje de culpar a los médicos caray... https://proceso.com.mx/nacional/estados/2021/2/10/puebla-miguel-barbosa-acusa-que-el-insabi-no-ha-surtido-medicamentos-desde-enero-258025.html… | Puebla: Miguel Barbosa acusa que el Insabi no ha surtido medicamentos desde enero - ProcesoPuebla: Miguel Barbosa acusa que el Insabi no ha surtido medicamentos desde enero
Miguel Barbosa, gobernador de Puebla, acusó que el Insabi no ha suministrado a esta entidad medicamentos para tratamientos contra el cáncer y para enfermos de covid-19.
proceso.com.mx",,,
Pulso Regional Mx,@PulsoRegionalMX,2021-02-11T16:46:32.000Z," #Resumen matutino de #ContrastesRadio de este 11 de febrero: 
 El líder del PRI, #NéstorCamarillo, reveló que tiene #Covid19
 Humberto Aguilar, ""#ElTigre"", también se contagió 
 No han llegado #medicamentos del #INSABI, revela Barbosa
https://open.spotify.com/episode/7sE6dOsBptub9Zgcd2Lcxo?si=_aY4nmVRQU-oxOqpowgqDA…",,,
Puebla Roja,@pueblarojamx,2021-02-11T16:46:32.000Z," #Resumen matutino de #ContrastesRadio de este 11 de febrero: 
 El líder del PRI, #NéstorCamarillo, reveló que tiene #Covid19
 Humberto Aguilar, ""#ElTigre"", también se contagió 
 No han llegado #medicamentos del #INSABI, revela Barbosa
https://open.spotify.com/episode/7sE6dOsBptub9Zgcd2Lcxo?si=_aY4nmVRQU-oxOqpowgqDA…The following media includes potentially sensitive content. Change settings
View",,,1
Contrastes Puebla,@ContrastesP,2021-02-11T16:46:32.000Z," #Resumen matutino de #ContrastesRadio de este 11 de febrero: 
 El líder del PRI, #NéstorCamarillo, reveló que tiene #Covid19
 Humberto Aguilar, ""#ElTigre"", también se contagió 
 No han llegado #medicamentos del #INSABI, revela Barbosa
https://open.spotify.com/episode/7sE6dOsBptub9Zgcd2Lcxo?si=_aY4nmVRQU-oxOqpowgqDA…The following media includes potentially sensitive content. Change settings
View",,,
Carlos Gómez,@gomezcarlos79,2021-02-11T16:46:32.000Z," #Resumen matutino de #ContrastesRadio de este 11 de febrero: 
 El líder del PRI, #NéstorCamarillo, reveló que tiene #Covid19
 Humberto Aguilar, ""#ElTigre"", también se contagió 
 No han llegado #medicamentos del #INSABI, revela Barbosa
https://open.spotify.com/episode/7sE6dOsBptub9Zgcd2Lcxo?si=_aY4nmVRQU-oxOqpowgqDA…1:46
37 views",,,
Rocío,@ROCIOALCALAG,2021-02-11T16:46:32.000Z,"Igual que el #insabi, ""sistema de salud como DINAMARCA.

¿Porqué nos quejamos?

Este señor es experto en ofrecer sueños, que le aplaudan sus empleados, NOSOTROS SEGUIREMOS EXIGIENDO RESULTADOS.

El señor es el rey de los mediocres.Quote Tweet
Bárbara Tijerina
@bartije
 · Feb 11
“Es el aeropuerto en construcción más importante del mundo, es el más grande, con la tecnología más avanzada”.
 AMLO
#FelipeAngeles",,2,3
Lo de Hoy Noticias,@ldhnoticias,2021-02-11T16:46:32.000Z,"#Angelopolitanas
El gobernador Luis Miguel Barbosa reveló que el Instituto de Salud para el Bienestar, #INSABI, no ha suministrado medicinas a #Puebla, por ello, su gobierno ha tenido que realizar inversiones propias para adquirir los fármacos...INSABI abandonó a Puebla; no ha suministrado medicinas
puebla.lodehoy.com.mx",,,
Diario Puntual,@DiarioPuntual,2021-02-11T16:46:32.000Z,"#Angelopolitanas
El gobernador Luis Miguel Barbosa reveló que el Instituto de Salud para el Bienestar, #INSABI, no ha suministrado medicinas a #Puebla, por ello, su gobierno ha tenido que realizar inversiones propias para adquirir los fármacos...INSABI abandonó a Puebla; no ha suministrado medicinas
La federación, en el tema de medicamentos, abandonó a Puebla. El gobernador Luis Miguel Barbosa reveló que el Instituto de Salud para el Bienestar (INSABI) no ha suministrado medicinas al estado, por...
diariopuntual.com",,2,1
Periódico Central,@CentralPuebla,2021-02-11T16:46:32.000Z," El #Insabi no ha suministrado medicamentos, el 
@Gob_Puebla
 ha tenido que comprar los fármacos oncológicos.Insabi no ha suministrado medicamentos a Puebla en lo que va del año: Barbosa
El secretario de Salud, José Antonio Martínez reveló que la dependencia ha invertido más de 2 mil millones de pesos para atender a los pacientes infectados y con otras enfermedades El gobernador de...
periodicocentral.mx",,3,3
Blanca Lilia Ibarra,@bl_ibarra,2021-02-11T16:46:32.000Z,"En el Pleno del 
@INAImexico
 aprobamos, por unanimidad, MODIFICAR la respuesta del #INSABI a efecto de que realice una nueva búsqueda en todas las unidades administrativas, a fin de proporcionar información relativa a la entrega de los requerimientos de medicamentos a la #UNOPS.Nayeli Roldán and 9 others",,5,12
Formato Siete,@Formato7oficial,2021-02-09T01:53:56.000Z,"DE RAZONES Y PASIONES | México utiliza a médicos para financiar al gobierno cubano | Rafael Pérez Cárdenas
#Columnista #Veracruz #Destacada #FormatoSiete #COVID19 #ENARM #INSABI #Conacyt #Morena #IEV #CMASDE RAZONES Y PASIONES | México utiliza a médicos para financiar al gobierno cubano
A través del sistema de salud y la preparación de médicos residentes, el gobierno de
formato7.com",,1,
Rosaparksddhh,@Rosaparksddhh1,2021-02-09T01:53:56.000Z,"#ServicioPublico Lo tomé de una página de facebook y comparto por si alguien le puede echar la mano. Contactenla directo a su face, ya que no la conozco 
@Tu_IMSS
 @zoerobledo
 @SSalud_mx
 @HLGatell
 @bienestarmx
 quizás sea un caso que se pueda canalizar al #IMSSBienestar o al #INSABI",,1,
Academia de Contratación Pública de México,@contratacionpca,2021-02-09T01:53:56.000Z,Megacompra Insabi/UNOPS. Mucho ruido y pocas nueces https://eleconomista.com.mx/opinion/Megacompra-InsabiUNOPS.-Mucho-ruido-y-pocas-nueces-20210207-0073.html… #licitacion #Insabi #UNOPS,,,
Juan Shehin,@Shehinnow,2021-02-09T01:53:56.000Z,"Médicos Mexicanos preparan un Amparo .. Aprueban sus exámenes para tomar sus Especialidades en #Mexico pero les cierran plazas para Orillarlos a irse a #CUBA ..   El #INSABI no solo paga Millones de Dólares por #MédicosCubanos , También les cierra la puerta a los #Mexicanos ...",5,130,113
El Sur periódico de Guerrero,@elsurdeguerrero,2021-02-09T01:53:56.000Z,"Recriminan #Astudillo y De la Peña a quienes convocaron a reuniones por el #SuperBowl

Informa el gobernador que se reunió con el director del #Insabi para solicitarle medicamentos, insumos para pruebas rápidas e infraestructura de salud
#SemáforoRojoRecriminan Astudillo y De la Peña a quienes convocaron a reuniones por el Super Bowl   - El Sur...
Héctor Astudillo también reprocha que mucha gente renta casas y contrata grupos musicales. Advierte que “es un asunto que vamos a ir cuidando más”. Informa que se reunió con el director del Insabi...
suracapulco.mx",,1,2
La Colimota,@Censurasucia,2021-02-09T01:53:56.000Z,"Replying to 
@Censurasucia
 @aranalugo
 and 3 othersAquí si van a construir un hospital lo hacen y no los dejan a la mitad o se roban lo de la construcción,  acá hay demasiados hospitales privados que te sacan un 
 de la cara, da gracias a Dios que allá tienen el #IMSS #ISSSTE #INSABI Acá el hospital de gobierno es muy caro",2,,1
Instituto de Salud para el Bienestar,@INSABI_mx,2021-02-09T01:53:56.000Z,"Si te cobran los servicios médicos o te niegan la atención ¡denuncia!
@SFP_mx
  800 11 28 700
 http://sidec.funcionpublica.gob.mx
@CONAMED_SALUD
  55 5420 7000

#INSABI 
 800 76 78 527
 atencioninsabi@salud.gob.mx

Todos los mexicanos tenemos derecho a #salud gratuita y de calidad.",,7,10
Instituto de Salud para el Bienestar,@INSABI_mx,2021-02-09T01:53:56.000Z,"Para el Presidente Andrés Manuel 
@lopezobrador_
 lo más importante es el bienestar de los mexicanos.

Todo el equipo del #INSABI trabaja para atender a las 32 entidades. 

Juntos lograremos que todas y todos los mexicanos tengan acceso a la salud gratuita y de calidad.",2,2,9
Academia de Contratación Pública de México,@contratacionpca,2021-02-09T01:53:56.000Z,#Insabi y #UNOPS reciben oferta para 88% de #medicamentos licitados https://milenio.com/politica/insabi-unops-reciben-oferta-88-medicamentos-licitados… #licitacion,,,
xevt - xhvt,@xevtfm,2021-02-09T01:53:56.000Z,"#LaEntrevista  | Rechaza #Mayans irregularidades en adjudicación de contratos a empresa del primo del Dir. del #INSABI
 ¡Suscríbete a nuestro canal de #youtube!Rechaza Mayans irregularidades en adjudicación de contratos a empresa...
El director del ISSET Fernando Mayans justifica la adquisición de insumos hecha para enfrentar la pandemia. Sostiene que por precio y calidad y costo-benefic...
youtube.com",,1,
Instituto de Salud para el Bienestar,@INSABI_mx,2021-02-05T16:00:06.000Z,"Si te cobran los servicios médicos o te niegan la atención ¡denuncia!
@SFP_mx
  800 11 28 700
 http://sidec.funcionpublica.gob.mx
@CONAMED_SALUD
  55 5420 7000

#INSABI 
 800 76 78 527
 atencioninsabi@salud.gob.mx

Todos los mexicanos tenemos derecho a #salud gratuita y de calidad.",,11,12
4C News Tamaulipas,@4cnews_tam,2021-02-05T16:00:06.000Z," El titular del Instituto de #Insabi, confirmó que México cuenta con un convenio para adquirir la vacuna contra COVID-19 de Moderna.Tendrá México vacunas de Moderna contra COVID-19 en julio
Juan Antonio Ferrer, titular del Instituto de salud para el Bienestar (Insabi), confirmó que México cuenta con un convenio para adquirir la vacuna contra COVID-19 de Moderna.https://twitter
4cnews.com.mx",,,
Hermmy Granger,@HarmGran,2021-02-05T16:00:06.000Z,"A #López le sobran los pobres. 
Tiene tantos que puede inundar Chontales y hay más pobres.
Puede quitarles el sistema de Salud, sustituirlo por #INSABI sin recursos, sin medicamentos y habrá más pobres.
Puede dejarlos morir por Covid y habrá más pobres.
¡No se le acaban!
¡Pobres!Quote Tweet
Pascal BeltrandelRio
@beltrandelrio
 · Feb 5
México amanece en primer lugar de América Latina (número 18 del mundo) en fallecimientos por covid por millón de habitantes (1,256). Ayer superó a Perú.",,,
El Diario de Coahuila,@DiarioCoahuila,2021-02-05T16:00:06.000Z,"#LOCALES Gestiona Coahuila pago retroactivo a profesionales de la salud contratados por #INSABIGestiona Coahuila pago retroactivo a profesionales de la salud contratados por INSABI - El Diario...
Dentro de las gestiones por parte del Gobierno de Coahuila, trabajadores contratados por el Institut
eldiariodecoahuila.com.mx",,,
Radio Zócalo,@Radio_Zocalo,2021-02-05T16:00:06.000Z,"Castiga Insabi a empleados de Saltillo: no han recibido pagos
http://bit.ly/3cIc3il
#Saltillo #Insabi #Pagos",,,1
Super Channel 12,@SuperChannel_12,2021-02-05T16:00:06.000Z,"Castiga Insabi a empleados de Saltillo: no han recibido pagos
http://bit.ly/3cIc3il
#Saltillo #Insabi #PagosThe following media includes potentially sensitive content. Change settings
View",,,1
presidentito #Golpista de #Culiacan,@mickym_69,2021-02-05T16:00:06.000Z,"Replying to 
@AlmaSaucedo18De qué clínica del #INSABI
salió nuestro presidente?",,,1
presidentito #Golpista de #Culiacan,@mickym_69,2021-02-05T16:00:06.000Z,"En qué clínica del #INSABI
Atienden a lopez?",,1,2
Ray Silva,@raysilva72,2021-02-05T16:00:06.000Z,"Replying to 
@ReivindicNal
 and 
@juliangt2011Quien tiene la atención como Dinamarca y quien como el #INSABI ?",1,7,8
Valor Noticias,@DiarioValorMx,2021-02-05T16:00:06.000Z,"#ValorNoticias #VacunasCOVID19 
Habrá vacunas de ""chile, dulce y manteca"". 
#México tendrá acceso a los biológicos, #SputnikV, #AstraZeneca y #Pfizer. 

#JuanAntonioFerrer #INSABIMéxico ha adquirido la vacuna de Pfizer, AstraZeneca y Sputnik: Juan Antonio Ferrer
El director del Instituto de Salud para el Bienestar (Insabi), destacó que gracias a la Secretaría de Hacienda, ya se tienen los pagos de las vacunas que México ha comprado por todos los mecanismos...
diariovalor.com",,,
